,local_timestamp,side,price,amount
28375,1722472030742574,sell,0.0109932,84251
28376,1722472030742574,sell,0.0109932,40667
28377,1722472030742575,sell,0.0109932,1501
28378,1722472030742575,sell,0.010993,1176
28379,1722472030742575,sell,0.0109929,2271
28380,1722472030742576,sell,0.0109928,1624
28381,1722472030743199,sell,0.0109927,482
28382,1722472030743199,sell,0.0109927,634
28383,1722472030743205,sell,0.0109926,909
28384,1722472030743206,sell,0.0109926,909
28385,1722472030933595,buy,0.0109926,45315
28386,1722472030933596,buy,0.0109926,172338
28387,1722472030933597,buy,0.0109926,131137
28388,1722472030933598,buy,0.0109926,8410
28389,1722472030963829,buy,0.0109926,1502
28390,1722472031980266,buy,0.0109932,727
28391,1722472031985440,buy,0.0109932,940
28392,1722472031987627,buy,0.0109932,2207
28393,1722472032308653,sell,0.0109931,26274
28394,1722472032308654,sell,0.0109931,37509
28395,1722472032308655,sell,0.0109931,979
28396,1722472032308655,sell,0.0109931,522
28397,1722472032308659,sell,0.0109931,478
28398,1722472032308661,sell,0.0109931,2645
28399,1722472032323728,sell,0.0109925,909
28400,1722472033638074,buy,0.0109932,39733
28401,1722472033638076,buy,0.0109932,2914
28402,1722472033638077,buy,0.0109932,12433
28403,1722472033638088,buy,0.0109932,39638
28404,1722472033638089,buy,0.0109932,1501
28405,1722472033641676,sell,0.0109938,21656
28406,1722472033770444,buy,0.010994,912
28407,1722472033772502,buy,0.0109944,27743
28408,1722472033822473,buy,0.0109944,22863
28409,1722472033822479,buy,0.0109944,9558
28410,1722472033822480,buy,0.0109944,32238
28411,1722472033823765,buy,0.0109944,82220
28412,1722472033825363,buy,0.0109944,180496
28413,1722472033831952,buy,0.0109944,19641
28414,1722472033831952,buy,0.0109945,457
28415,1722472033831953,buy,0.0109945,912
28416,1722472033855356,buy,0.010995,912
28417,1722472033856726,sell,0.010995,10645
28418,1722472033859120,buy,0.0109956,38954
28419,1722472033859123,buy,0.0109956,465
28420,1722472033869764,buy,0.0109958,9664
28421,1722472033869765,buy,0.0109958,61980
28422,1722472034082664,buy,0.0109961,9088
28423,1722472034082667,buy,0.0109961,9094
28424,1722472034082674,buy,0.0109961,9094
28425,1722472034082678,buy,0.0109961,9086
28426,1722472034082680,buy,0.0109961,1501
28427,1722472034735131,buy,0.0109963,912
28428,1722472034735134,buy,0.0109963,12837
28429,1722472034735136,buy,0.0109963,1501
28430,1722472034735139,buy,0.0109964,9083
28431,1722472034735145,buy,0.0109967,17463
28432,1722472034735146,buy,0.0109967,28043
28433,1722472034735147,buy,0.0109967,45779
28434,1722472034735149,buy,0.0109967,1611
28435,1722472034735152,buy,0.0109972,912
28436,1722472034735155,buy,0.0109973,1501
28437,1722472034736816,buy,0.0109978,465
28438,1722472034736816,buy,0.0109978,1611
28439,1722472035447767,sell,0.010998,1840
28440,1722472035447768,sell,0.010998,97196
28441,1722472035447769,sell,0.010998,1501
28442,1722472035588776,buy,0.0109963,30255
28443,1722472035588792,buy,0.0109963,30255
28444,1722472035588792,buy,0.0109963,20643
28445,1722472035588793,buy,0.0109963,60168
28446,1722472035588796,buy,0.0109963,62666
28447,1722472035588801,buy,0.0109963,16620
28448,1722472035588803,buy,0.0109963,1501
28449,1722472035588809,buy,0.0109963,79261
28450,1722472035588810,buy,0.0109964,67260
28451,1722472035589853,buy,0.0109967,19109
28452,1722472035589853,buy,0.0109968,20803
28453,1722472036222943,sell,0.0109973,3055
28454,1722472036222947,sell,0.0109973,7859
28455,1722472036264956,sell,0.0109973,8925
28456,1722472036414998,sell,0.0109973,2863
28457,1722472036600118,buy,0.0109974,762
28458,1722472036665900,buy,0.0109974,1099
28459,1722472036770748,buy,0.0109974,6929
28460,1722472036770753,buy,0.0109974,705
28461,1722472036770753,buy,0.0109974,4547
28462,1722472036770754,buy,0.0109974,1501
28463,1722472036770754,buy,0.010998,31785
28464,1722472036879619,sell,0.0109979,36545
28465,1722472036879620,sell,0.0109979,993
28466,1722472036915456,sell,0.0109974,1538
28467,1722472036993191,buy,0.0109975,994
28468,1722472037671763,sell,0.0109973,3421
28469,1722472037671768,sell,0.0109973,5977
28470,1722472037671769,sell,0.0109973,16444
28471,1722472037671769,sell,0.0109973,959
28472,1722472037671805,sell,0.0109973,4645
28473,1722472037671806,sell,0.0109973,7356
28474,1722472037671806,sell,0.0109973,1010
28475,1722472037671807,sell,0.0109973,10560
28476,1722472037671807,sell,0.0109973,922
28477,1722472037671807,sell,0.0109973,1501
28478,1722472037671808,sell,0.0109973,4361
28479,1722472037671808,sell,0.0109969,41796
28480,1722472037671809,sell,0.0109967,41796
28481,1722472037671809,sell,0.0109964,41796
28482,1722472037671809,sell,0.0109962,12102
28483,1722472037671809,sell,0.0109956,37635
28484,1722472037671810,sell,0.0109953,5761
28485,1722472037671810,sell,0.0109952,26193
28486,1722472037671810,sell,0.0109951,87292
28487,1722472037671811,sell,0.0109951,36294
28488,1722472037671811,sell,0.0109948,5828
28489,1722472037671811,sell,0.0109947,1501
28490,1722472037671811,sell,0.0109947,90931
28491,1722472037671812,sell,0.0109947,90931
28492,1722472037671879,sell,0.0109946,36293
28493,1722472037671881,sell,0.0109945,16172
28494,1722472037671881,sell,0.0109945,37637
28495,1722472037671882,sell,0.0109944,27505
28496,1722472037671882,sell,0.0109944,66567
28497,1722472037671882,sell,0.0109941,7345
28498,1722472037672207,sell,0.010994,9584
28499,1722472037672208,sell,0.010994,11075
28500,1722472037672208,sell,0.010994,30242
28501,1722472037672209,sell,0.010994,100761
28502,1722472037672209,sell,0.0109939,5745
28503,1722472037672209,sell,0.0109938,29593
28504,1722472038266743,buy,0.0109963,63405
28505,1722472038266743,buy,0.0109963,60168
28506,1722472038266744,buy,0.0109963,36294
28507,1722472038266744,buy,0.0109963,9080
28508,1722472038266745,buy,0.0109963,79261
28509,1722472038266746,buy,0.0109963,45230
28510,1722472038266747,buy,0.0109963,25629
28511,1722472039152249,sell,0.0109977,30658
28512,1722472039152254,sell,0.0109977,1616
28513,1722472039402883,sell,0.0109962,5945
28514,1722472039402891,sell,0.0109962,1501
28515,1722472039754301,sell,0.0109948,723
28516,1722472039849768,buy,0.0109957,9068
28517,1722472039975432,buy,0.0109957,6238
28518,1722472040416028,sell,0.0109959,4070
28519,1722472040540429,sell,0.0109956,3051
28520,1722472040717229,sell,0.0109948,1653
28521,1722472040717230,sell,0.0109941,4400
28522,1722472041350493,sell,0.0109947,13273
28523,1722472041350494,sell,0.0109947,9094
28524,1722472041350497,sell,0.0109947,9094
28525,1722472041350500,sell,0.0109947,28847
28526,1722472041624958,sell,0.0109947,18350
28527,1722472041624960,sell,0.0109947,1501
28528,1722472041624962,sell,0.0109947,478
28529,1722472041625938,sell,0.0109944,4586
28530,1722472041639185,sell,0.0109937,456
28531,1722472041640162,sell,0.0109936,41340
28532,1722472041641462,sell,0.0109936,2306
28533,1722472041753288,sell,0.0109931,10432
28534,1722472041753292,sell,0.0109931,1501
28535,1722472041807456,sell,0.0109924,789
28536,1722472041807456,sell,0.0109924,1457
28537,1722472041807457,sell,0.0109923,525
28538,1722472041807457,sell,0.0109923,9029
28539,1722472041807457,sell,0.010992,909
28540,1722472041807458,sell,0.0109919,90976
28541,1722472041820867,buy,0.010992,36544
28542,1722472041893845,sell,0.0109917,4026
28543,1722472041893845,sell,0.0109917,4026
28544,1722472041893846,sell,0.0109917,2797
28545,1722472041986917,buy,0.0109918,11943
28546,1722472041986918,buy,0.0109918,9275
28547,1722472041993093,buy,0.0109919,17499
28548,1722472041993094,buy,0.0109919,29298
28549,1722472042002926,sell,0.0109917,1229
28550,1722472042002942,sell,0.0109917,4026
28551,1722472042002948,sell,0.0109917,733
28552,1722472042002949,sell,0.0109917,456
28553,1722472042002951,sell,0.0109917,15793
28554,1722472042008776,buy,0.010992,36545
28555,1722472042008777,buy,0.010992,55000
28556,1722472042008777,buy,0.0109923,63069
28557,1722472042029871,buy,0.0109918,55000
28558,1722472042052241,buy,0.0109923,79405
28559,1722472042082675,sell,0.0109923,14070
28560,1722472042148763,sell,0.0109928,10528
28561,1722472042202473,sell,0.0109928,31470
28562,1722472042202475,sell,0.0109928,16620
28563,1722472042202476,sell,0.0109922,27505
28564,1722472042230989,sell,0.0109916,1789
28565,1722472042230993,sell,0.0109916,1951
28566,1722472042617181,buy,0.0109917,40000
28567,1722472042617183,buy,0.0109921,36295
28568,1722472042617186,buy,0.0109922,55319
28569,1722472042617193,buy,0.0109922,53103
28570,1722472042617194,buy,0.0109923,55319
28571,1722472042617194,buy,0.0109924,67260
28572,1722472042617195,buy,0.0109924,55334
28573,1722472042617202,buy,0.0109924,45788
28574,1722472042677274,buy,0.0109925,60168
28575,1722472042677280,buy,0.0109926,60168
28576,1722472042677280,buy,0.0109927,36295
28577,1722472042677306,buy,0.0109927,153212
28578,1722472042770064,sell,0.0109926,14200
28579,1722472042982422,sell,0.0109926,33048
28580,1722472043068275,sell,0.0109915,3344
28581,1722472043068279,sell,0.0109915,478
28582,1722472043068280,sell,0.0109915,9924
28583,1722472043068305,sell,0.0109915,1100
28584,1722472043068306,sell,0.0109913,632
28585,1722472043068307,sell,0.0109913,712
28586,1722472043068307,sell,0.0109911,178588
28587,1722472043068308,sell,0.0109911,198249
28588,1722472043068308,sell,0.0109911,12859
28589,1722472043069536,sell,0.0109911,13344
28590,1722472043069542,buy,0.0109916,36545
28591,1722472043069546,buy,0.0109917,27120
28592,1722472043069547,buy,0.0109917,26039
28593,1722472043070820,buy,0.0109917,10505
28594,1722472043070820,buy,0.0109918,30258
28595,1722472043070821,buy,0.0109918,14033
28596,1722472043073148,buy,0.0109915,36544
28597,1722472043073158,buy,0.0109916,36544
28598,1722472043073160,buy,0.0109917,36544
28599,1722472043073168,buy,0.0109918,2751
28600,1722472043073173,buy,0.0109918,45315
28601,1722472043073183,buy,0.0109918,65904
28602,1722472043073756,buy,0.0109915,36544
28603,1722472043073757,buy,0.0109916,36544
28604,1722472043073758,buy,0.0109924,33359
28605,1722472043073759,buy,0.0109917,32214
28606,1722472043074220,buy,0.0109915,36544
28607,1722472043074225,buy,0.0109917,4330
28608,1722472043074229,buy,0.0109924,64151
28609,1722472043074232,buy,0.0109924,61700
28610,1722472043074245,buy,0.0109926,34999
28611,1722472043074247,buy,0.0109927,16620
28612,1722472043074249,buy,0.0109928,25894
28613,1722472043074259,buy,0.0109929,1485
28614,1722472043075031,buy,0.0109915,35338
28615,1722472043075031,buy,0.0109915,1206
28616,1722472043075032,buy,0.0109916,36544
28617,1722472043075036,buy,0.0109917,36544
28618,1722472043076632,buy,0.0109929,36166
28619,1722472043076638,buy,0.0109929,10948
28620,1722472043076646,buy,0.010993,29625
28621,1722472043076694,buy,0.0109932,35338
28622,1722472043076694,buy,0.0109933,25786
28623,1722472043076695,buy,0.0109933,6374
28624,1722472043076695,buy,0.0109934,25786
28625,1722472043076696,buy,0.0109935,4639
28626,1722472043076696,buy,0.0109935,90962
28627,1722472043076697,buy,0.0109936,213540
28628,1722472043076698,buy,0.0109936,153306
28629,1722472043076698,buy,0.0109936,332497
28630,1722472043076699,buy,0.0109936,25786
28631,1722472043076700,buy,0.0109937,25786
28632,1722472043076701,buy,0.0109937,76294
28633,1722472043078257,buy,0.0109938,912
28634,1722472043078257,buy,0.0109938,41497
28635,1722472043078259,buy,0.0109938,76121
28636,1722472043078464,buy,0.0109938,178601
28637,1722472043081771,buy,0.0109938,188054
28638,1722472043090049,buy,0.0109932,55000
28639,1722472043090050,buy,0.0109935,15089
28640,1722472043090059,buy,0.0109935,13490
28641,1722472043090067,buy,0.0109935,133348
28642,1722472043090069,sell,0.0109918,12085
28643,1722472043090076,buy,0.0109935,18073
28644,1722472043090078,buy,0.0109938,40199
28645,1722472043090080,sell,0.0109918,54497
28646,1722472043092345,sell,0.0109918,12679
28647,1722472043092352,sell,0.0109918,41796
28648,1722472043092357,sell,0.0109918,9684
28649,1722472043092364,sell,0.0109917,79261
28650,1722472043092366,sell,0.010991,481
28651,1722472043092366,sell,0.010991,1789
28652,1722472043092371,sell,0.0109909,500
28653,1722472043092376,sell,0.0109909,1130
28654,1722472043092382,sell,0.0109907,40950
28655,1722472043130792,buy,0.0109913,36544
28656,1722472043130793,buy,0.0109914,33648
28657,1722472043131714,buy,0.0109914,1000
28658,1722472043139795,buy,0.0109914,1896
28659,1722472043139799,buy,0.0109914,41998
28660,1722472043139804,buy,0.0109915,36544
28661,1722472043139809,buy,0.0109916,27120
28662,1722472043139810,buy,0.0109916,41998
28663,1722472043139815,buy,0.0109916,37337
28664,1722472043140617,buy,0.0109916,7978
28665,1722472043140617,buy,0.0109916,52498
28666,1722472043140618,buy,0.0109916,30500
28667,1722472043142794,buy,0.0109916,4499
28668,1722472043142795,buy,0.0109929,25786
28669,1722472043142798,buy,0.010993,25786
28670,1722472043142801,buy,0.0109935,64265
28671,1722472043177374,sell,0.0109912,67260
28672,1722472043177375,sell,0.0109911,54468
28673,1722472043177380,sell,0.0109911,60168
28674,1722472043177382,sell,0.0109911,6657
28675,1722472043177387,sell,0.0109911,17499
28676,1722472043177388,sell,0.0109911,16109
28677,1722472043187890,buy,0.0109913,121975
28678,1722472043187893,buy,0.0109913,158519
28679,1722472043189398,buy,0.0109913,82985
28680,1722472043189398,buy,0.0109913,147385
28681,1722472043215824,buy,0.0109913,6892
28682,1722472043215826,sell,0.0109912,53780
28683,1722472043215826,sell,0.0109912,60168
28684,1722472043215827,sell,0.0109911,11733
28685,1722472043215828,sell,0.0109911,3129
28686,1722472043215828,sell,0.0109911,172338
28687,1722472043215829,sell,0.0109911,97023
28688,1722472043215829,sell,0.0109911,2791
28689,1722472043215830,sell,0.0109911,17499
28690,1722472043215830,sell,0.0109911,27999
28691,1722472043215830,sell,0.0109911,36075
28692,1722472043215831,sell,0.0109911,29885
28693,1722472043215831,sell,0.0109911,9179
28694,1722472043215831,sell,0.0109911,34999
28695,1722472043215832,sell,0.0109911,6892
28696,1722472043215832,sell,0.010991,60168
28697,1722472043215832,sell,0.010991,54454
28698,1722472043215833,sell,0.010991,20230
28699,1722472043215848,buy,0.0109913,6892
28700,1722472043232899,sell,0.0109912,70113
28701,1722472043259223,sell,0.0109912,111627
28702,1722472043259223,sell,0.0109908,16620
28703,1722472043259223,sell,0.0109908,34999
28704,1722472043259224,sell,0.0109907,49489
28705,1722472043259225,sell,0.0109907,456
28706,1722472043259225,sell,0.0109906,941
28707,1722472043259225,sell,0.0109906,761
28708,1722472043259226,sell,0.0109905,4674
28709,1722472043259226,sell,0.0109905,9244
28710,1722472043259227,sell,0.0109902,90831
28711,1722472043259227,sell,0.0109901,455
28712,1722472043259227,sell,0.01099,893
28713,1722472043259229,sell,0.01099,568
28714,1722472043259230,sell,0.01099,516
28715,1722472043259232,sell,0.01099,7535
28716,1722472043259233,sell,0.01099,499
28717,1722472043259233,sell,0.01099,835383
28718,1722472043259234,buy,0.0109913,27168
28719,1722472043259234,sell,0.01099,6328
28720,1722472043259239,sell,0.01099,84443
28721,1722472043259239,sell,0.01099,8114
28722,1722472043259239,sell,0.01099,15150
28723,1722472043259240,sell,0.01099,5587
28724,1722472043259240,sell,0.01099,770
28725,1722472043259242,sell,0.01099,2000
28726,1722472043259242,sell,0.01099,13648
28727,1722472043259244,sell,0.01099,456
28728,1722472043259244,sell,0.0109898,456
28729,1722472043259245,sell,0.0109898,455
28730,1722472043259246,sell,0.0109898,27842
28731,1722472043259247,sell,0.0109898,25786
28732,1722472043259248,sell,0.0109895,30565
28733,1722472043259249,sell,0.0109895,5094
28734,1722472043259250,sell,0.0109895,5603
28735,1722472043259251,sell,0.0109895,1180
28736,1722472043259252,sell,0.0109895,824
28737,1722472043259252,sell,0.0109895,25786
28738,1722472043259252,sell,0.0109894,1800
28739,1722472043259253,sell,0.0109894,25786
28740,1722472043259253,sell,0.0109893,29298
28741,1722472043259254,sell,0.0109893,25786
28742,1722472043300762,sell,0.0109892,6851
28743,1722472043300773,sell,0.0109892,13172
28744,1722472043300773,sell,0.0109892,4549
28745,1722472043300773,sell,0.0109891,12599
28746,1722472043300774,sell,0.0109891,1399
28747,1722472043300774,sell,0.0109891,2351
28748,1722472043300777,sell,0.0109891,41299
28749,1722472043302970,sell,0.0109891,56860
28750,1722472043302971,sell,0.010989,921
28751,1722472043302971,sell,0.010989,7000
28752,1722472043302971,sell,0.010989,2800
28753,1722472043302972,sell,0.010989,840
28754,1722472043302972,sell,0.010989,1400
28755,1722472043302972,sell,0.010989,1345
28756,1722472043302973,sell,0.010989,973
28757,1722472043302973,sell,0.010989,1070
28758,1722472043302973,sell,0.010989,47287
28759,1722472043302973,sell,0.0109889,1120
28760,1722472043302974,sell,0.0109888,1174
28761,1722472043302974,sell,0.0109888,12365
28762,1722472043302974,sell,0.0109888,821
28763,1722472043302974,sell,0.0109888,1573
28764,1722472043302975,sell,0.0109887,180000
28765,1722472043302975,sell,0.0109886,1441
28766,1722472043302975,sell,0.0109886,18082
28767,1722472043302976,sell,0.0109884,533
28768,1722472043302976,sell,0.0109884,939
28769,1722472043302978,sell,0.0109884,481
28770,1722472043302978,sell,0.0109884,13919
28771,1722472043307768,sell,0.0109882,6623
28772,1722472043307769,sell,0.0109881,556
28773,1722472043307769,sell,0.0109881,559
28774,1722472043307769,sell,0.0109881,640
28775,1722472043307770,sell,0.0109881,9100
28776,1722472043307770,sell,0.010988,4522
28777,1722472043307770,sell,0.010988,6393
28778,1722472043307771,sell,0.010988,476
28779,1722472043307771,sell,0.010988,6623
28780,1722472043307780,sell,0.010988,129014
28781,1722472043307782,sell,0.010988,86428
28782,1722472043307783,sell,0.0109879,2595
28783,1722472043307783,sell,0.0109879,1029
28784,1722472043327064,sell,0.0109878,4188
28785,1722472043327064,sell,0.0109878,21414
28786,1722472043327064,sell,0.0109878,457
28787,1722472043327065,sell,0.0109877,14267
28788,1722472043327065,sell,0.0109877,394341
28789,1722472043443188,sell,0.0109876,34388
28790,1722472043449641,sell,0.0109875,9465
28791,1722472043449642,sell,0.0109875,464
28792,1722472043449642,sell,0.0109875,849
28793,1722472043450910,sell,0.0109875,481
28794,1722472043450910,sell,0.0109875,2903
28795,1722472043450911,sell,0.0109875,1284
28796,1722472043450911,sell,0.0109875,1221
28797,1722472043450912,sell,0.0109875,4549
28798,1722472043450912,sell,0.0109874,2311
28799,1722472043450912,sell,0.0109874,2275
28800,1722472043450913,sell,0.0109873,1228
28801,1722472043450913,sell,0.0109873,1615
28802,1722472043450914,sell,0.0109873,72811
28803,1722472043450914,sell,0.0109873,1890
28804,1722472043450914,sell,0.0109872,904
28805,1722472043464095,sell,0.010987,600
28806,1722472043464096,sell,0.010987,861
28807,1722472043464096,sell,0.010987,66660
28808,1722472043502329,buy,0.0109878,101797
28809,1722472043502338,sell,0.010987,206389
28810,1722472043502339,sell,0.0109869,712
28811,1722472043502339,sell,0.0109869,457
28812,1722472043502340,sell,0.0109868,37656
28813,1722472043502340,sell,0.0109867,1040
28814,1722472043502341,sell,0.0109866,751
28815,1722472043502341,sell,0.0109866,6621
28816,1722472043502342,sell,0.0109865,24934
28817,1722472043502343,sell,0.0109865,330415
28818,1722472043502343,sell,0.0109865,27306
28819,1722472043503437,sell,0.0109864,34391
28820,1722472043503438,sell,0.0109864,466373
28821,1722472043503442,sell,0.0109863,1218
28822,1722472043503446,sell,0.0109863,36408
28823,1722472043503451,sell,0.0109863,19473
28824,1722472043503454,sell,0.0109862,42141
28825,1722472043534753,buy,0.0109875,727
28826,1722472043662799,sell,0.0109865,3154
28827,1722472043793801,sell,0.0109863,3154
28828,1722472043793802,sell,0.0109862,19492
28829,1722472043793802,sell,0.0109862,3154
28830,1722472043793803,sell,0.0109861,2141
28831,1722472043793803,sell,0.0109861,2141
28832,1722472043793804,sell,0.0109861,19195
28833,1722472043793804,sell,0.0109861,3135
28834,1722472043793805,sell,0.0109861,457
28835,1722472043847282,sell,0.0109859,9793
28836,1722472043847284,sell,0.0109859,7524
28837,1722472043847287,sell,0.0109859,11049
28838,1722472043847298,sell,0.0109859,22648
28839,1722472043847299,sell,0.0109858,670
28840,1722472043847299,sell,0.0109858,4164
28841,1722472043847352,sell,0.0109858,17980
28842,1722472043847360,sell,0.0109858,2992
28843,1722472043847360,sell,0.0109858,1104
28844,1722472043847361,sell,0.0109857,693
28845,1722472043847361,sell,0.0109857,7241
28846,1722472043847362,sell,0.0109857,14
28847,1722472043847362,sell,0.0109857,47142
28848,1722472043847363,sell,0.0109857,868
28849,1722472043847363,sell,0.0109857,946
28850,1722472043900871,buy,0.0109864,8123
28851,1722472043900881,buy,0.0109865,89522
28852,1722472043901938,buy,0.0109865,748
28853,1722472043901940,buy,0.0109865,78456
28854,1722472043914055,buy,0.0109865,1402
28855,1722472043914061,buy,0.0109865,78456
28856,1722472043933160,buy,0.0109865,134549
28857,1722472043935385,buy,0.0109865,1820
28858,1722472043936952,buy,0.0109865,1820
28859,1722472043936954,buy,0.0109865,909
28860,1722472043949023,buy,0.0109863,7045
28861,1722472043949024,buy,0.0109863,28180
28862,1722472043949024,buy,0.0109864,172338
28863,1722472043949025,buy,0.0109865,384837
28864,1722472043953553,buy,0.0109865,210389
28865,1722472043953556,buy,0.0109865,36103
28866,1722472043953559,buy,0.0109865,125659
28867,1722472043985671,buy,0.0109865,46679
28868,1722472043985676,buy,0.0109866,172822
28869,1722472043987427,buy,0.0109866,365787
28870,1722472043996124,buy,0.0109866,372151
28871,1722472043996139,buy,0.0109866,60168
28872,1722472044016314,buy,0.0109866,11980
28873,1722472044016316,buy,0.010987,5638
28874,1722472044016332,buy,0.010987,4881
28875,1722472044016333,buy,0.010987,34999
28876,1722472044016334,buy,0.010987,6390
28877,1722472044016334,buy,0.010987,17499
28878,1722472044016335,buy,0.010987,16620
28879,1722472044016340,buy,0.0109871,2681
28880,1722472044016341,buy,0.0109871,78136
28881,1722472044031469,buy,0.0109871,33031
28882,1722472044033305,buy,0.0109871,34128
28883,1722472044034269,sell,0.0109865,1000
28884,1722472044057948,buy,0.0109871,30601
28885,1722472044058603,buy,0.0109871,107609
28886,1722472044058603,buy,0.0109871,2651
28887,1722472044063001,buy,0.0109871,154653
28888,1722472044063003,buy,0.0109871,22696
28889,1722472044063003,buy,0.0109872,131957
28890,1722472044063004,buy,0.0109872,960577
28891,1722472044063004,buy,0.0109873,97023
28892,1722472044063005,buy,0.0109873,17499
28893,1722472044063005,buy,0.0109873,29885
28894,1722472044063006,buy,0.0109874,19887
28895,1722472044063007,buy,0.0109874,20230
28896,1722472044063008,buy,0.0109874,17499
28897,1722472044063009,buy,0.0109874,183910
28898,1722472044076372,buy,0.0109867,45524
28899,1722472044076413,buy,0.0109874,182452
28900,1722472044076415,buy,0.0109874,25786
28901,1722472044093339,buy,0.0109875,20230
28902,1722472044093340,buy,0.0109876,20164
28903,1722472044110493,sell,0.0109865,7609
28904,1722472044113716,sell,0.0109865,18511
28905,1722472044113717,sell,0.0109865,3757
28906,1722472044128905,buy,0.0109874,1402
28907,1722472044166081,buy,0.0109874,1820
28908,1722472044180370,buy,0.0109874,40385
28909,1722472044180371,buy,0.0109876,45505
28910,1722472044180371,buy,0.0109876,494966
28911,1722472044180373,buy,0.0109876,48160
28912,1722472044225873,sell,0.0109873,28127
28913,1722472044252817,buy,0.0109875,25786
28914,1722472044252823,buy,0.0109877,909
28915,1722472044252823,buy,0.010988,11564
28916,1722472044252824,buy,0.0109881,29767
28917,1722472044252830,buy,0.0109881,14194
28918,1722472044271527,buy,0.0109881,11794
28919,1722472044271529,buy,0.0109881,5422
28920,1722472044271533,buy,0.0109881,18581
28921,1722472044271538,buy,0.0109881,9791
28922,1722472044271540,buy,0.0109881,13367
28923,1722472044274984,buy,0.0109881,17734
28924,1722472044340678,buy,0.0109889,18275
28925,1722472044340678,buy,0.0109889,18792
28926,1722472044340678,buy,0.010989,465
28927,1722472044435856,buy,0.0109892,14904
28928,1722472044544472,buy,0.0109898,39085
28929,1722472044568395,buy,0.0109898,6421
28930,1722472044568398,buy,0.0109899,19740
28931,1722472044643189,buy,0.0109908,26203
28932,1722472044643193,buy,0.0109908,18011
28933,1722472044643202,buy,0.010991,29368
28934,1722472044717359,buy,0.0109911,90870
28935,1722472044717362,buy,0.0109912,1613
28936,1722472044760300,buy,0.0109915,35940
28937,1722472044760322,buy,0.0109916,1775
28938,1722472044796779,buy,0.0109916,7317
28939,1722472044796780,buy,0.0109916,22754
28940,1722472044796780,buy,0.0109918,712
28941,1722472044796780,buy,0.0109919,6391
28942,1722472044845106,buy,0.0109919,11620
28943,1722472044845107,buy,0.0109923,1612
28944,1722472044845108,buy,0.0109926,14039
28945,1722472044892586,buy,0.0109926,31457
28946,1722472044907488,buy,0.0109929,38000
28947,1722472044907489,buy,0.010993,27290
28948,1722472044945248,buy,0.0109933,751
28949,1722472044945250,buy,0.0109934,1612
28950,1722472044980539,buy,0.010994,912
28951,1722472044999419,sell,0.0109943,41966
28952,1722472045014698,sell,0.0109943,32
28953,1722472045014703,sell,0.0109943,9968
28954,1722472045042032,buy,0.0109945,1612
28955,1722472045058185,buy,0.0109948,1045
28956,1722472045158370,buy,0.0109959,18011
28957,1722472045158371,buy,0.0109961,17325
28958,1722472045173393,buy,0.0109961,64377
28959,1722472045209219,buy,0.0109962,712
28960,1722472045209222,buy,0.0109963,66539
28961,1722472045211151,buy,0.0109963,445045
28962,1722472045211711,buy,0.0109963,49220
28963,1722472045213097,buy,0.0109963,154465
28964,1722472045213100,buy,0.0109963,70974
28965,1722472045213107,buy,0.0109963,821528
28966,1722472045213108,buy,0.0109963,211022
28967,1722472045263790,buy,0.010997,1000
28968,1722472045305433,buy,0.0109969,57579
28969,1722472045305433,buy,0.010997,17012
28970,1722472045305434,buy,0.0109971,45510
28971,1722472045325162,buy,0.010997,10834
28972,1722472045338636,buy,0.010997,49334
28973,1722472045338637,buy,0.0109971,53966
28974,1722472045347821,buy,0.0109971,13952
28975,1722472045382985,buy,0.0109971,68062
28976,1722472045382990,buy,0.0109972,2139
28977,1722472045382992,buy,0.0109972,2139
28978,1722472045393574,buy,0.0109971,135980
28979,1722472045415907,buy,0.0109971,683596
28980,1722472045415950,buy,0.0109973,7901
28981,1722472045415951,buy,0.0109973,10109
28982,1722472045420728,buy,0.0109978,1611
28983,1722472045420731,buy,0.0109981,589
28984,1722472045479980,buy,0.0109981,323
28985,1722472045522815,buy,0.0109983,912
28986,1722472045522816,buy,0.0109984,1838
28987,1722472045556623,buy,0.0109984,7252
28988,1722472045556624,buy,0.0109985,1040
28989,1722472045556624,buy,0.0109985,18011
28990,1722472045556627,buy,0.0109987,909
28991,1722472045556629,buy,0.0109989,912
28992,1722472045556632,buy,0.010999,94323
28993,1722472045585570,buy,0.010999,2464582
28994,1722472045585575,buy,0.0109993,912
28995,1722472045585623,buy,0.0109993,18010
28996,1722472045585625,buy,0.0109998,912
28997,1722472045585626,buy,0.0109999,18005
28998,1722472045625269,buy,0.011,750
28999,1722472045625269,buy,0.011,2000
29000,1722472045626119,buy,0.011,38328
29001,1722472045629932,buy,0.011,5126
29002,1722472045629932,buy,0.011,751
29003,1722472045629933,buy,0.011,9454
29004,1722472045629933,buy,0.011,464
29005,1722472045629934,buy,0.011,848
29006,1722472045629935,buy,0.011,481
29007,1722472045629936,buy,0.011,1220
29008,1722472045629936,buy,0.0110002,64226
29009,1722472045629937,buy,0.0110006,712
29010,1722472045629937,buy,0.0110006,912
29011,1722472045661826,buy,0.0110007,1534
29012,1722472045661830,buy,0.0110009,912
29013,1722472045661832,buy,0.011001,32736
29014,1722472045665034,buy,0.0110011,1610
29015,1722472045665119,buy,0.0110011,32736
29016,1722472045667827,buy,0.0110013,2336
29017,1722472045667860,buy,0.0110013,4672
29018,1722472045667863,buy,0.0110013,2921
